Name,ID,Identifier,Type
HollyFrontier,2355,https://www.linkedin.com/company/hfsinclair,LinkedIn
Atmos Energy,2223,671019,BGOV
Atmos Energy,2223,\batmos\s+energy\s+marketing\b|\batmos\s+energy\s+corp\b|\batmos\s+energy\s+marketing\s+llc.?\b|\batmos\s+energy\s+corporation\b|\batmos\s+energy\b,Regex
Atmos Energy,2223,4295903484,PermID
Atmos Energy,2223,https://www.linkedin.com/company/atmos-energy,LinkedIn
Atmos Energy,2223,https://www.crunchbase.com/organization/atmos-energy,Crunchbase URL
Atmos Energy,2223,75242e8c-cf94-031a-1712-2e7064526f00,Crunchbase UUID
Jacobs Engineering Group,2376,1170896,BGOV
Jacobs Engineering Group,2376,10531858,BGOV
Jacobs Engineering Group,2376,10559048,BGOV
Jacobs Engineering Group,2376,10823895,BGOV
Jacobs Engineering Group,2376,669001,BGOV
Jacobs Engineering Group,2376,10531859,BGOV
Jacobs Engineering Group,2376,10620117,BGOV
Jacobs Engineering Group,2376,824627,BGOV
Jacobs Engineering Group,2376,682403,BGOV
Jacobs Engineering Group,2376,813518,BGOV
Jacobs Engineering Group,2376,10585662,BGOV
Jacobs Engineering Group,2376,745757,BGOV
Jacobs Engineering Group,2376,10616741,BGOV
Jacobs Engineering Group,2376,813512,BGOV
Jacobs Engineering Group,2376,668130,BGOV
Jacobs Engineering Group,2376,1173580,BGOV
Jacobs Engineering Group,2376,912902,BGOV
Jacobs Engineering Group,2376,10902174,BGOV
Jacobs Engineering Group,2376,414476,BGOV
Jacobs Engineering Group,2376,695538,BGOV
Jacobs Engineering Group,2376,915789,BGOV
Jacobs Engineering Group,2376,10557909,BGOV
Jacobs Engineering Group,2376,682390,BGOV
Jacobs Engineering Group,2376,10679464,BGOV
Jacobs Engineering Group,2376,grid.450605.2,GRID
Jacobs Engineering Group,2376,grid.420505.6,GRID
Jacobs Engineering Group,2376,grid.487016.c,GRID
Jacobs Engineering Group,2376,(^|\^)jacobs($|\^)|\bjacobs\s+engineering\s+group\s+inc\b,Regex
Jacobs Engineering Group,2376,4295904340,PermID
Jacobs Engineering Group,2376,https://www.linkedin.com/company/jacobs,LinkedIn
Jacobs Engineering Group,2376,https://www.crunchbase.com/organization/jacobs,Crunchbase URL
Jacobs Engineering Group,2376,32fb4ae9-ebe2-43fd-81f3-af722b025584,Crunchbase UUID
CBRE Group,2249,705267,BGOV
CBRE Group,2249,\bcbre\s+group.?\s+inc.?\b|(^|\^)cbre($|\^)|\bcbre\s+group\b|\bcbre\s+inc\b,Regex
CBRE Group,2249,4295899323,PermID
CBRE Group,2249,https://www.linkedin.com/company/cbre,LinkedIn
CBRE Group,2249,https://www.crunchbase.com/organization/cbre-group,Crunchbase URL
CBRE Group,2249,acc267bc-355e-2692-8429-42bb3d8da5c2,Crunchbase UUID
Southwest Airlines,2494,691181,BGOV
Southwest Airlines,2494,grid.467589.1,GRID
Southwest Airlines,2494,(^|\^)southwest\s+airlines\s+co\b|(^|\^)southwest\s+airlines.?\b|(^|\^)southwest\s+airlines\s+co.?\b|\bsouthwest\s+airlines\s+.?nyse.?\s+luv.?\b|(^|\^)southwest\s+airlines\b,Regex
Southwest Airlines,2494,4295904946,PermID
Southwest Airlines,2494,https://www.linkedin.com/company/southwest-airlines,LinkedIn
Southwest Airlines,2494,https://www.crunchbase.com/organization/southwest-airlines,Crunchbase URL
Southwest Airlines,2494,2fc47cc7-c5ec-ea90-7a89-2cbdd8c316ae,Crunchbase UUID
Aecom,2763,862860,BGOV
Aecom,2763,10755644,BGOV
Aecom,2763,grid.450758.b,GRID
Aecom,2763,grid.432502.2,GRID
Aecom,2763,grid.421238.e,GRID
Aecom,2763,grid.420742.7,GRID
Aecom,2763,\b\d+\d+\d+\d+\s+aecom\b|\bedaw\b|(^|\^)aecom\d+\d+\d\b|\baecom\b,Regex
Aecom,2763,4295903417,PermID
Aecom,2763,https://www.linkedin.com/company/aecom,LinkedIn
Aecom,2763,https://www.crunchbase.com/organization/aecom,Crunchbase URL
Aecom,2763,b6a09bde-184a-a6ed-7d3d-150d5ad95d2f,Crunchbase UUID
Apartment Investment & Management,2219,10565061,BGOV
Apartment Investment & Management,2219,\bapartment\s+investment\s+and\s+management\s+company\b|\bapartment\s+investment\s+and\s+management\s+co.?\b|(^|\^)aimco($|\^)|\bapartment\s+investment\s+.?\s+management\b,Regex
Apartment Investment & Management,2219,4295903453,PermID
Apartment Investment & Management,2219,https://www.linkedin.com/company/aimco-aiv,LinkedIn
Apartment Investment & Management,2219,https://www.crunchbase.com/organization/aimco,Crunchbase URL
Apartment Investment & Management,2219,4bb0ce7a-0aa0-73bc-e695-df0a490c43c4,Crunchbase UUID
Newmont Corporation,2429,\bnewmont\s+mining\s+corporation\b|\bnewmont\s+mining\b|\bnewmont\s+goldcorp\b|(^|\^)newmont\b|\bnewmont\s+corporation\b,Regex
Newmont Corporation,2429,4295904618,PermID
Newmont Corporation,2429,https://www.linkedin.com/company/newmont,LinkedIn
Newmont Corporation,2429,https://www.crunchbase.com/organization/newmont-mining-e5a4,Crunchbase URL
Newmont Corporation,2429,54f7bf17-3fce-4ff5-94e4-673a8519e5a4,Crunchbase UUID
V.F. Corporation,2524,6086329,BGOV
V.F. Corporation,2524,\bvf\s+corporation\b|\bvf\s+corp.?\b|\bv.?f.?\s+corp.?\b,Regex
V.F. Corporation,2524,4295905197,PermID
V.F. Corporation,2524,https://www.linkedin.com/company/vf-corporation,LinkedIn
V.F. Corporation,2524,https://www.crunchbase.com/organization/vf-corporation,Crunchbase URL
V.F. Corporation,2524,bd9b7ec2-d9f5-538c-10f5-0127664e91a5,Crunchbase UUID
Davita,2281,825555,BGOV
Davita,2281,(^|\^)davita($|\^)|\bdavita\s+inc.?\b,Regex
Davita,2281,4295905108,PermID
Davita,2281,https://www.linkedin.com/company/davita,LinkedIn
Davita,2281,https://www.crunchbase.com/organization/davita,Crunchbase URL
Davita,2281,97b028f5-4355-6576-387c-458c3ac411b5,Crunchbase UUID
Healthpeak Properties,2349,\bhealthpeak\s+properties.?\s+inc.?\b|\bhealthpeak\s+properties\b,Regex
Healthpeak Properties,2349,4295904148,PermID
Healthpeak Properties,2349,https://www.linkedin.com/company/healthpeak,LinkedIn
Healthpeak Properties,2349,https://www.crunchbase.com/organization/healthpeak-properties-inc,Crunchbase URL
Healthpeak Properties,2349,d665445b-e6b3-417f-94fa-974a1d3d7dfd,Crunchbase UUID
Western Union,2540,10712979,BGOV
Western Union,2540,712757,BGOV
Western Union,2540,\bwestern\s+union($|\^)|\bwestern\s+union\s+co\b,Regex
Western Union,2540,4295915491,PermID
Western Union,2540,https://www.linkedin.com/company/western-union,LinkedIn
Western Union,2540,https://www.crunchbase.com/organization/western-union,Crunchbase URL
Western Union,2540,0189ce46-ea1a-d76e-a8a1-631a6e07ef8f,Crunchbase UUID
Cardinal Health,1807,683251,BGOV
Cardinal Health,1807,5325778,BGOV
Cardinal Health,1807,grid.481810.4,GRID
Cardinal Health,1807,grid.438824.1,GRID
Cardinal Health,1807,grid.482389.c,GRID
Cardinal Health,1807,\bcardinal\s+health.?\s+inc.?\b|\bcardinal\s+health\s\W\b|\bcardinal\s+health\s+inc\b,Regex
Cardinal Health,1807,4295903651,PermID
Cardinal Health,1807,https://www.linkedin.com/company/cardinal-health,LinkedIn
Cardinal Health,1807,https://www.crunchbase.com/organization/cardinal-health,Crunchbase URL
Cardinal Health,1807,34fb1fce-6082-b01c-f8fa-c3a7574aab7d,Crunchbase UUID
Allegion,2202,10624308,BGOV
Allegion,2202,\ballegion\s+plc\b|\ballegion\b,Regex
Allegion,2202,5040047599,PermID
Allegion,2202,https://www.linkedin.com/company/allegion,LinkedIn
Allegion,2202,https://www.crunchbase.com/organization/allegion,Crunchbase URL
Allegion,2202,b9acb20c-520a-bfad-d0f3-981d132a7fb0,Crunchbase UUID
Eaton Corporation,427,857023,BGOV
Eaton Corporation,427,1173117,BGOV
Eaton Corporation,427,827998,BGOV
Eaton Corporation,427,10551059,BGOV
Eaton Corporation,427,171152,BGOV
Eaton Corporation,427,662503,BGOV
Eaton Corporation,427,10702988,BGOV
Eaton Corporation,427,699001,BGOV
Eaton Corporation,427,686728,BGOV
Eaton Corporation,427,834571,BGOV
Eaton Corporation,427,682990,BGOV
Eaton Corporation,427,852687,BGOV
Eaton Corporation,427,11397629,BGOV
Eaton Corporation,427,664418,BGOV
Eaton Corporation,427,779665,BGOV
Eaton Corporation,427,10836140,BGOV
Eaton Corporation,427,1171037,BGOV
Eaton Corporation,427,795501,BGOV
Eaton Corporation,427,757061,BGOV
Eaton Corporation,427,671285,BGOV
Eaton Corporation,427,259588,BGOV
Eaton Corporation,427,662792,BGOV
Eaton Corporation,427,770700,BGOV
Eaton Corporation,427,695859,BGOV
Eaton Corporation,427,1106718,BGOV
Eaton Corporation,427,672646,BGOV
Eaton Corporation,427,10592423,BGOV
Eaton Corporation,427,10718026,BGOV
Eaton Corporation,427,832050,BGOV
Eaton Corporation,427,5434258,BGOV
Eaton Corporation,427,793365,BGOV
Eaton Corporation,427,954513,BGOV
Eaton Corporation,427,10752758,BGOV
Eaton Corporation,427,773706,BGOV
Eaton Corporation,427,836114,BGOV
Eaton Corporation,427,259588,BGOV
Eaton Corporation,427,663357,BGOV
Eaton Corporation,427,670644,BGOV
Eaton Corporation,427,776463,BGOV
Eaton Corporation,427,819187,BGOV
Eaton Corporation,427,685593,BGOV
Eaton Corporation,427,804119,BGOV
Eaton Corporation,427,855647,BGOV
Eaton Corporation,427,735763,BGOV
Eaton Corporation,427,660485,BGOV
Eaton Corporation,427,922845,BGOV
Eaton Corporation,427,grid.501308.f,GRID
Eaton Corporation,427,grid.497073.e,GRID
Eaton Corporation,427,grid.473049.d,GRID
Eaton Corporation,427,grid.473053.6,GRID
Eaton Corporation,427,grid.472851.d,GRID
Eaton Corporation,427,grid.473050.5,GRID
Eaton Corporation,427,grid.474426.7,GRID
Eaton Corporation,427,grid.434314.5,GRID
Eaton Corporation,427,\beaton\b|\beaton\s+corporation\s+plc.?\b|\beaton\s+corporation\s+inc\b|\beaton\s+corporation\b|\beaton\s+corp\b|\beaton\s+corp\s+plc\b,Regex
Eaton Corporation,427,5037629126,PermID
Eaton Corporation,427,https://www.linkedin.com/company/eaton,LinkedIn
Eaton Corporation,427,https://www.crunchbase.com/organization/eaton,Crunchbase URL
Eaton Corporation,427,87080248-e519-1749-3b6b-4899f197f358,Crunchbase UUID
Perrigo,2456,339834,BGOV
Perrigo,2456,grid.481860.3,GRID
Perrigo,2456,grid.476106.2,GRID
Perrigo,2456,grid.418772.f,GRID
Perrigo,2456,grid.482196.0,GRID
Perrigo,2456,grid.486091.2,GRID
Perrigo,2456,grid.492023.e,GRID
Perrigo,2456,grid.450881.0,GRID
Perrigo,2456,grid.467367.7,GRID
Perrigo,2456,grid.474413.1,GRID
Perrigo,2456,\bperrigo\s+company\s+plc\b|\bperrigo\b,Regex
Perrigo,2456,5040203322,PermID
Perrigo,2456,https://www.linkedin.com/company/perrigo,LinkedIn
Perrigo,2456,https://www.crunchbase.com/organization/perrigo,Crunchbase URL
Perrigo,2456,12560415-33e1-9d4c-7314-f71db33b8e5b,Crunchbase UUID
Accenture,803,10563846,BGOV
Accenture,803,grid.476073.1,GRID
Accenture,803,grid.470612.6,GRID
Accenture,803,grid.466505.4,GRID
Accenture,803,grid.457497.c,GRID
Accenture,803,grid.471040.6,GRID
Accenture,803,grid.455598.0,GRID
Accenture,803,grid.479995.f,GRID
Accenture,803,grid.435925.c,GRID
Accenture,803,grid.436496.a,GRID
Accenture,803,\baccenture\s\W\b|(^|\^)accenture($|\^)|(^|\^)andersen($|\^)|\baccenture\s+plc\b,Regex
Accenture,803,4295903017,PermID
Accenture,803,https://www.linkedin.com/company/accenture,LinkedIn
Accenture,803,https://www.crunchbase.com/organization/accenture,Crunchbase URL
Accenture,803,0d5171b3-68b3-37c3-cb50-8cd8ccb8930b,Crunchbase UUID
Allergan,2203,1028083,BGOV
Allergan,2203,10630232,BGOV
Allergan,2203,grid.488283.d,GRID
Allergan,2203,grid.472734.1,GRID
Allergan,2203,grid.482375.f,GRID
Allergan,2203,grid.492640.d,GRID
Allergan,2203,grid.417882.0,GRID
Allergan,2203,grid.467197.a,GRID
Allergan,2203,grid.474767.1,GRID
Allergan,2203,grid.488252.1,GRID
Allergan,2203,grid.476065.6,GRID
Allergan,2203,grid.476108.c,GRID
Allergan,2203,grid.476114.1,GRID
Allergan,2203,grid.476758.f,GRID
Allergan,2203,\ballergan\b,Regex
Allergan,2203,5040050523,PermID
Allergan,2203,https://www.linkedin.com/company/allergan,LinkedIn
Allergan,2203,https://www.crunchbase.com/organization/allergan,Crunchbase URL
Allergan,2203,3fd92a77-6fd0-6c41-86df-db8dc9fe09df,Crunchbase UUID
Linde,2397,10757816,BGOV
Linde,2397,677848,BGOV
Linde,2397,grid.451197.f,GRID
Linde,2397,grid.480026.8,GRID
Linde,2397,grid.425251.5,GRID
Linde,2397,grid.507462.2,GRID
Linde,2397,grid.423120.6,GRID
Linde,2397,\blinde\s\W\b|\bthe\s+linde\s+group\b|(^|\^)linde\s+group\b|\blinde\s+plc\b,Regex
Linde,2397,5057771033,PermID
Linde,2397,https://www.linkedin.com/company/linde,LinkedIn
Linde,2397,https://www.crunchbase.com/organization/the-linde-group,Crunchbase URL
Linde,2397,295cce58-6c4d-84e4-dc96-f5b91f56f807,Crunchbase UUID
Aptiv,336,10624485,BGOV
Aptiv,336,grid.424068.c,GRID
Aptiv,336,grid.433612.1,GRID
Aptiv,336,grid.471192.8,GRID
Aptiv,336,grid.424078.d,GRID
Aptiv,336,grid.507542.1,GRID
Aptiv,336,grid.424080.a,GRID
Aptiv,336,grid.424072.7,GRID
Aptiv,336,\bdelphi\s+automotive\b|\baptiv\s+plc\b|\baptiv\b,Regex
Aptiv,336,5035155584,PermID
Aptiv,336,https://www.linkedin.com/company/aptiv,LinkedIn
Aptiv,336,https://www.crunchbase.com/organization/aptiv,Crunchbase URL
Aptiv,336,4a7ae512-46ea-42c2-8cbb-b6b25b2b11c5,Crunchbase UUID
Ross Stores,2482,\bross\s+stores.?\s+inc.?\b|(^|\^)ross\s+stores\b,Regex
Ross Stores,2482,4295907815,PermID
Ross Stores,2482,https://www.linkedin.com/company/ross-stores,LinkedIn
Ross Stores,2482,https://www.crunchbase.com/organization/ross-stores-inc,Crunchbase URL
Ross Stores,2482,5d916802-bd8d-bd22-d725-7e9f8e11f39e,Crunchbase UUID
Aeye,7,10682567,BGOV
Aeye,7,\baeye.?\s+inc.?\b,Regex
Aeye,7,5040276086,PermID
Aeye,7,https://www.linkedin.com/company/aeye-inc.,LinkedIn
Aeye,7,https://www.crunchbase.com/organization/aeye-inc,Crunchbase URL
Aeye,7,45ea769b-96ac-225a-623c-4ce674f7a589,Crunchbase UUID
Edwards Lifesciences,2301,673219,BGOV
Edwards Lifesciences,2301,1030765,BGOV
Edwards Lifesciences,2301,grid.497807.5,GRID
Edwards Lifesciences,2301,grid.482249.1,GRID
Edwards Lifesciences,2301,grid.481871.3,GRID
Edwards Lifesciences,2301,grid.467358.b,GRID
Edwards Lifesciences,2301,\bedwards\s+lifesciences\s+corporation\b|\bedwards\s+lifesciences\s\W\b|\bedwards\s+lifesci,Regex
Edwards Lifesciences,2301,4295911970,PermID
Edwards Lifesciences,2301,https://www.linkedin.com/company/edwards-lifesciences,LinkedIn
Edwards Lifesciences,2301,https://www.crunchbase.com/organization/edwards-lifesciences,Crunchbase URL
Edwards Lifesciences,2301,78b4ab2e-7045-0f95-44b5-4a9ef45a347a,Crunchbase UUID
Anduril Industries,24,11099918,BGOV
Anduril Industries,24,\banduril\b,Regex
Anduril Industries,24,5073085346,PermID
Anduril Industries,24,https://www.linkedin.com/company/andurilindustries,LinkedIn
Anduril Industries,24,https://www.crunchbase.com/organization/anduril-industries,Crunchbase URL
Anduril Industries,24,41d91de0-370f-41c9-84f9-0879b1b9c7a1,Crunchbase UUID
Skyworks Solutions,2490,5073254,BGOV
Skyworks Solutions,2490,grid.471259.c,GRID
Skyworks Solutions,2490,grid.474527.7,GRID
Skyworks Solutions,2490,grid.437960.f,GRID
Skyworks Solutions,2490,\bskyworks\s+solutions.?\s+inc.?\b|\bskyworks\b|\bskyworks\s+solutions\s+inc\b|\bskyworks\s+solutions\b,Regex
Skyworks Solutions,2490,4295905486,PermID
Skyworks Solutions,2490,https://www.linkedin.com/company/skyworks-solutions-inc,LinkedIn
Skyworks Solutions,2490,https://www.crunchbase.com/organization/skyworks-solutions,Crunchbase URL
Skyworks Solutions,2490,e33a7904-11f0-2a89-16f5-c34e9108abd5,Crunchbase UUID
Flowserve Corporation,2325,10572351,BGOV
Flowserve Corporation,2325,820868,BGOV
Flowserve Corporation,2325,672620,BGOV
Flowserve Corporation,2325,1166687,BGOV
Flowserve Corporation,2325,733320,BGOV
Flowserve Corporation,2325,922082,BGOV
Flowserve Corporation,2325,\bflowserve\s+corp\b|(^|\^)flowserve($|\^)|\bflowserve\s+corporation\b,Regex
Flowserve Corporation,2325,4295904011,PermID
Flowserve Corporation,2325,https://www.linkedin.com/company/flowserve,LinkedIn
Flowserve Corporation,2325,https://www.crunchbase.com/organization/flowserve,Crunchbase URL
Flowserve Corporation,2325,40f8d24b-044c-a2c3-72f4-cfbc6dcf350d,Crunchbase UUID
Kimberly-Clark,2384,690519,BGOV
Kimberly-Clark,2384,765548,BGOV
Kimberly-Clark,2384,5432357,BGOV
Kimberly-Clark,2384,677430,BGOV
Kimberly-Clark,2384,grid.421913.c,GRID
Kimberly-Clark,2384,\bkimberly.?clark\s+corporation\b|\bhalyard\s+health\b|\bkimberly.?clark\s+corp\b|\bkimberly.?clark\b,Regex
Kimberly-Clark,2384,4295904369,PermID
Kimberly-Clark,2384,https://www.linkedin.com/company/kimberly-clark,LinkedIn
Kimberly-Clark,2384,https://www.crunchbase.com/organization/kimberly-clark-corporation,Crunchbase URL
Kimberly-Clark,2384,c2455895-15fc-3a81-5377-edc95c7fc1fc,Crunchbase UUID
McKesson,1794,676616,BGOV
McKesson,1794,grid.418450.c,GRID
McKesson,1794,(^|\^)mckesson($|\^)|\bmckesson\s+corporation\b|\bmckesson\s+corp\b,Regex
McKesson,1794,4295912188,PermID
McKesson,1794,https://www.linkedin.com/company/mckesson,LinkedIn
McKesson,1794,https://www.crunchbase.com/organization/mckesson,Crunchbase URL
McKesson,1794,1c41f4ce-92b4-371f-717b-69f7b8386dd0,Crunchbase UUID
Pioneer Natural Resources,2458,\bpioneer\s+natural\s+resources\s+company\b|\bpioneer\s+natural\s+resources\s+co.?\b|\bpioneer\s+natural\s+resources\b,Regex
Pioneer Natural Resources,2458,5000007778,PermID
Pioneer Natural Resources,2458,https://www.linkedin.com/company/pioneer-natural-resources-company,LinkedIn
Pioneer Natural Resources,2458,https://www.crunchbase.com/organization/pioneer-natural-resources,Crunchbase URL
Pioneer Natural Resources,2458,05c0222b-68d4-44f9-7ac5-913efc219721,Crunchbase UUID
Celanese,2251,grid.480045.d,GRID
Celanese,2251,grid.434116.5,GRID
Celanese,2251,\b(?:bcelanese\s+corporation|hoechst\s+celanese|celanese\s+corp|(^|\^)celanese($|\^)|american\s+hoechst)\b,Regex
Celanese,2251,4295899696,PermID
Celanese,2251,https://www.linkedin.com/company/celanese,LinkedIn
Celanese,2251,https://www.crunchbase.com/organization/celanese,Crunchbase URL
Celanese,2251,7509ad29-30a4-66b7-42c5-2ada5eed557e,Crunchbase UUID
Builders FirstSource,6944,\bbuilders firstsource,Regex
Builders FirstSource,6944,https://permid.org/1-4295902917,PermID
Builders FirstSource,6944,https://www.linkedin.com/company/builders-firstsource/,LinkedIn
Builders FirstSource,6944,https://www.crunchbase.com/organization/builders-firstsource,Crunchbase URL
ExxonMobil,1385,grid.471190.a,GRID
ExxonMobil,1385,grid.481945.5,GRID
ExxonMobil,1385,grid.481943.3,GRID
ExxonMobil,1385,grid.421234.2,GRID
ExxonMobil,1385,grid.498563.5,GRID
ExxonMobil,1385,grid.506191.a,GRID
ExxonMobil,1385,grid.451087.f,GRID
ExxonMobil,1385,\bExxon\s+Mobil\s+Corporation\b|\bXOM\b|\bExxon.?Mobil\b,Regex
ExxonMobil,1385,4295912121,PermID
ExxonMobil,1385,https://www.linkedin.com/company/exxonmobil,LinkedIn
ExxonMobil,1385,https://www.crunchbase.com/organization/exxonmobil,Crunchbase URL
ExxonMobil,1385,e0da6e2f-eb97-b57a-4f5c-ef737d75e675,Crunchbase UUID
Aon,2216,11465390,BGOV
Aon,2216,(^|\^)aon($|\^)|\baon\s+plc\s+.?nyse.?aon.?\b|\baon\s+plc\b,Regex
Aon,2216,5073798739,PermID
Aon,2216,https://www.linkedin.com/company/aon,LinkedIn
Aon,2216,https://www.crunchbase.com/organization/aon-corporation,Crunchbase URL
Aon,2216,4dd0b14e-3251-1e2f-48f9-57c450a599ee,Crunchbase UUID
Ernst & Young,808,666516,BGOV
Ernst & Young,808,11041482,BGOV
Ernst & Young,808,57090,BGOV
Ernst & Young,808,919626,BGOV
Ernst & Young,808,669967,BGOV
Ernst & Young,808,756074,BGOV
Ernst & Young,808,grid.467354.7,GRID
Ernst & Young,808,grid.424639.e,GRID
Ernst & Young,808,grid.478902.0,GRID
Ernst & Young,808,\bernst (\&|and) young\b|^ey\b,Regex
Ernst & Young,808,5000762018,PermID
Ernst & Young,808,https://www.linkedin.com/company/ernstandyoung,LinkedIn
Ernst & Young,808,https://www.crunchbase.com/organization/ernst-young,Crunchbase URL
Ernst & Young,808,a325d318-5167-525b-f61d-2ab89d6b05c9,Crunchbase UUID
Willis Towers Watson,2545,10705336,BGOV
Willis Towers Watson,2545,grid.422711.3,GRID
Willis Towers Watson,2545,\bwillis\s+towers\s+watson\s+public\s+limited\s+company\b|\bwillis\s+towers\s+watson\s+plc\b|\bwillis\s+towers\s+watson\b,Regex
Willis Towers Watson,2545,4295899509,PermID
Willis Towers Watson,2545,https://www.linkedin.com/company/wtwcorporate,LinkedIn
Willis Towers Watson,2545,https://www.crunchbase.com/organization/willis-towers-watson,Crunchbase URL
Willis Towers Watson,2545,86a166ba-3fda-e2c6-518a-ba0758f6b5a8,Crunchbase UUID
Deepmind,414,https://ror.org/00971b260,ROR
Deepmind,414,grid.498210.6,GRID
Deepmind,414,\bdeepmind.?\s+google\s+uk\b|\bgoogle\s+deepmind\b|\bdeepmind\s+technologies\s+limited\b|\bdeepmind\s+technologies\s+ltd\b|\bdeepmind\b,Regex
Deepmind,414,5040958065,PermID
Deepmind,414,https://www.linkedin.com/company/deepmind,LinkedIn
Deepmind,414,https://www.crunchbase.com/organization/deepmind,Crunchbase URL
Deepmind,414,557d6676-fc1a-33f0-656b-9871f4a66438,Crunchbase UUID
Deloitte Touche Tohmatsu,804,10586642,BGOV
Deloitte Touche Tohmatsu,804,grid.498214.2,GRID
Deloitte Touche Tohmatsu,804,grid.448269.5,GRID
Deloitte Touche Tohmatsu,804,grid.467360.0,GRID
Deloitte Touche Tohmatsu,804,grid.448244.a,GRID
Deloitte Touche Tohmatsu,804,grid.448245.b,GRID
Deloitte Touche Tohmatsu,804,\bdeloitte\b,Regex
Deloitte Touche Tohmatsu,804,5001041930,PermID
Deloitte Touche Tohmatsu,804,https://www.linkedin.com/company/deloitte,LinkedIn
Deloitte Touche Tohmatsu,804,https://www.crunchbase.com/organization/deloitte,Crunchbase URL
Deloitte Touche Tohmatsu,804,8c048fd6-de2d-4cc4-6a09-18d7a38cbc30,Crunchbase UUID
Barclays,1230,grid.432391.e,GRID
Barclays,1230,\b(Barclays\s+Bank\sUK\s+PLC|Barclays\s+plc|Barclays)\b,Regex
Barclays,1230,8589934333,PermID
Barclays,1230,https://www.linkedin.com/company/barclays-bank,LinkedIn
Barclays,1230,https://www.crunchbase.com/organization/barclays-plc,Crunchbase URL
Barclays,1230,8b4b73f6-f945-4d33-994d-ce87bc56365d,Crunchbase UUID
Capital One,371,10564097,BGOV
Capital One,371,grid.467286.9,GRID
Capital One,371,\bcapital\s+one\s+financial\s+corporation\b|\bcapital\s+one\s+financial\s+corp\b|\bcapital\s+one\b,Regex
Capital One,371,4295903652,PermID
Capital One,371,https://www.linkedin.com/company/capital-one,LinkedIn
Capital One,371,https://www.crunchbase.com/organization/capital-one,Crunchbase URL
Capital One,371,6f1a3325-7525-1699-d0f5-a45cb4ba4b42,Crunchbase UUID
Hilton Worldwide Holdings,2354,10696003,BGOV
Hilton Worldwide Holdings,2354,\bhilton hotel|\bhilton worldwide,Regex
Hilton Worldwide Holdings,2354,5040250025,PermID
Hilton Worldwide Holdings,2354,https://www.linkedin.com/company/hilton,LinkedIn
Hilton Worldwide Holdings,2354,https://www.crunchbase.com/organization/hilton-worldwide,Crunchbase URL
Hilton Worldwide Holdings,2354,44195bc1-8e0e-df5a-0523-47e2cef379b0,Crunchbase UUID
Booz Allen Hamilton,364,140888,BGOV
Booz Allen Hamilton,364,10525636,BGOV
Booz Allen Hamilton,364,10717996,BGOV
Booz Allen Hamilton,364,1073716,BGOV
Booz Allen Hamilton,364,868454,BGOV
Booz Allen Hamilton,364,10557417,BGOV
Booz Allen Hamilton,364,964156,BGOV
Booz Allen Hamilton,364,741974,BGOV
Booz Allen Hamilton,364,660950,BGOV
Booz Allen Hamilton,364,10705801,BGOV
Booz Allen Hamilton,364,683932,BGOV
Booz Allen Hamilton,364,697395,BGOV
Booz Allen Hamilton,364,818370,BGOV
Booz Allen Hamilton,364,10590642,BGOV
Booz Allen Hamilton,364,701078,BGOV
Booz Allen Hamilton,364,10717933,BGOV
Booz Allen Hamilton,364,10559194,BGOV
Booz Allen Hamilton,364,740904,BGOV
Booz Allen Hamilton,364,10958592,BGOV
Booz Allen Hamilton,364,105228,BGOV
Booz Allen Hamilton,364,688083,BGOV
Booz Allen Hamilton,364,793620,BGOV
Booz Allen Hamilton,364,10696135,BGOV
Booz Allen Hamilton,364,10615871,BGOV
Booz Allen Hamilton,364,10676550,BGOV
Booz Allen Hamilton,364,1173731,BGOV
Booz Allen Hamilton,364,676185,BGOV
Booz Allen Hamilton,364,699275,BGOV
Booz Allen Hamilton,364,10748869,BGOV
Booz Allen Hamilton,364,675741,BGOV
Booz Allen Hamilton,364,1096601,BGOV
Booz Allen Hamilton,364,grid.432410.0,GRID
Booz Allen Hamilton,364,\bbooz\s+allen\s+hamilton\s+inc.?\b|\bbooz\s+digital\b|\bbooz\s+allen\s+hamilton\b,Regex
Booz Allen Hamilton,364,4296353850,PermID
Booz Allen Hamilton,364,https://www.linkedin.com/company/booz-allen-hamilton,LinkedIn
Booz Allen Hamilton,364,https://www.crunchbase.com/organization/booz-allen-hamilton,Crunchbase URL
Booz Allen Hamilton,364,f03d3087-728a-2811-7fe0-69cab3e7bda8,Crunchbase UUID
NVR,2441,\bnvr.?\s+inc.?\b|\bnvr.?\s+inc.?\s+.?nvr.?\b|\bnvr\s+inc\b,Regex
NVR,2441,4295904572,PermID
NVR,2441,https://www.linkedin.com/company/nvr-inc-,LinkedIn
NVR,2441,https://www.crunchbase.com/organization/nvr,Crunchbase URL
NVR,2441,2bfdc06d-80f2-b9bd-6122-3c48c719bf91,Crunchbase UUID
General Dynamics,2048,10596726,BGOV
General Dynamics,2048,659493,BGOV
General Dynamics,2048,920897,BGOV
General Dynamics,2048,10635554,BGOV
General Dynamics,2048,5440602,BGOV
General Dynamics,2048,grid.426778.8,GRID
General Dynamics,2048,grid.421717.6,GRID
General Dynamics,2048,grid.450799.6,GRID
General Dynamics,2048,\bgeneral\s+dynamics($|\^)|\bgeneral\s+dynamics\s+corporation\b|\bgeneral\s+dynamics\s+corp\b,Regex
General Dynamics,2048,4295903136,PermID
